pitchfork_id,artist,album,score,link,release_year
18417,Jenny Toomey,Tempting: Jenny Toomey Sings the Songs of Franklin Bruno,8.2,https://pitchfork.com/reviews/albums/8106-tempting-jenny-toomey-sings-the-songs-of-franklin-bruno/,2002.0
18418,Junior Senior,D-D-Don't Don't Stop the Beat,7.6,https://pitchfork.com/reviews/albums/4317-d-d-dont-dont-stop-the-beat/,2003.0
18419,Coloma,Finery,7.9,https://pitchfork.com/reviews/albums/1548-finery/,2003.0
18420,John Fahey,Old Fashioned Love,8.4,https://pitchfork.com/reviews/albums/2946-old-fashioned-love/,1975.0
18421,Icarus,Six Soviet Misfits,5.4,https://pitchfork.com/reviews/albums/4044-six-soviet-misfits/,2003.0
18422,Pleasure Forever,Alter,8.4,https://pitchfork.com/reviews/albums/6346-alter/,2003.0
18423,Lullatone,Computer Recital,7.4,https://pitchfork.com/reviews/albums/4912-computer-recital/,2003.0
18424,Califone,Deceleration Two,8.0,https://pitchfork.com/reviews/albums/1239-deceleration-two/,2003.0
18425,Dance Disaster Movement,We Are from Nowhere,6.5,https://pitchfork.com/reviews/albums/2160-we-are-from-nowhere/,2003.0
18426,Kathleen Edwards,Failer,7.5,https://pitchfork.com/reviews/albums/2684-failer/,2003.0
18427,Early Day Miners,Jefferson at Rest,4.7,https://pitchfork.com/reviews/albums/2656-jefferson-at-rest/,2003.0
18428,Various Artists,Nice Up the Dance,8.0,https://pitchfork.com/reviews/albums/1988-nice-up-the-dance/,2003.0
18429,Julie Doiron,Broken Girl,5.0,https://pitchfork.com/reviews/albums/2407-broken-girl/,2003.0
18430,GoGoGo Airheart,"GoGoGo Airheart / Love My Life, Hate My Friends",6.0,https://pitchfork.com/reviews/albums/3491-gogogo-airheart-love-my-life-hate-my-friends/,1997.0
18431,Merzbow,"Ikebana: Merzbow's 'Amlux' Rebuilt, Reused and Recycled",7.8,https://pitchfork.com/reviews/albums/5246-ikebana-merzbows-amlux-rebuilt-reused-and-recycled/,2003.0
18432,Hackensaw Boys,Keep It Simple,7.7,https://pitchfork.com/reviews/albums/3699-keep-it-simple/,2003.0
18433,Neil Michael Hagerty,The Howling Hex,6.6,https://pitchfork.com/reviews/albums/3703-the-howling-hex/,2003.0
18434,Zongamin,Zongamin,7.3,https://pitchfork.com/reviews/albums/8933-zongamin/,2003.0
18435,Single Frame,Wetheads Come Running,8.5,https://pitchfork.com/reviews/albums/7180-wetheads-come-running/,2002.0
18436,Ex Models,Zoo Psychology,8.2,https://pitchfork.com/reviews/albums/2864-zoo-psychology/,2003.0
18437,Stark Reality,Now,5.5,https://pitchfork.com/reviews/albums/7700-now/,2003.0
18438,The Party of Helicopters,Please Believe It,6.5,https://pitchfork.com/reviews/albums/6186-please-believe-it/,2003.0
18439,Lilys,Precollection,7.7,https://pitchfork.com/reviews/albums/4798-precollection/,2003.0
18440,Numbers,Death,6.9,https://pitchfork.com/reviews/albums/5865-death/,2003.0
18441,Värttinä,Iki,8.3,https://pitchfork.com/reviews/albums/8516-iki/,2003.0
18442,Terre Thaemlitz,Lovebomb,5.8,https://pitchfork.com/reviews/albums/8237-lovebomb/,2003.0
18443,Sightings,Michigan Haters,8.8,https://pitchfork.com/reviews/albums/7143-michigan-haters/,2002.0
18444,Eels,Shootenanny!,2.8,https://pitchfork.com/reviews/albums/2687-shootenanny/,2003.0
18445,The Bloodthirsty Lovers,Bloodthirsty Lovers,6.8,https://pitchfork.com/reviews/albums/810-bloodthirsty-lovers/,2003.0
18446,Pinback,Offcell,8.5,https://pitchfork.com/reviews/albums/6297-offcell/,2003.0
18447,Various Artists,Scratchology: Mixed by the X-ecutioners,7.5,https://pitchfork.com/reviews/albums/1978-scratchology-mixed-by-the-x-ecutioners/,2003.0
18448,Watchers,To The Rooftops,5.7,https://pitchfork.com/reviews/albums/8759-to-the-rooftops/,2003.0
18449,The Long Winters,When I Pretend to Fall,7.2,https://pitchfork.com/reviews/albums/4844-when-i-pretend-to-fall/,2003.0
18450,Pram,Dark Island,5.7,https://pitchfork.com/reviews/albums/6446-dark-island/,2003.0
18451,Fog,Ether Teeth,8.4,https://pitchfork.com/reviews/albums/3130-ether-teeth/,2003.0
18452,William Basinski,The River,8.8,https://pitchfork.com/reviews/albums/576-the-river/,2003.0
18453,Iditarod,The River Nektar,2.1,https://pitchfork.com/reviews/albums/4059-the-river-nektar/,2003.0
18454,The Decemberists,5 Songs EP,7.3,https://pitchfork.com/reviews/albums/2240-5-songs-ep/,2003.0
18455,Peter Brötzmann,More Nipples,8.9,https://pitchfork.com/reviews/albums/967-more-nipples/,2003.0
18456,Scharpling & Wurster,"Rock, Rot & Rule",7.7,https://pitchfork.com/reviews/albums/7710-rock-rot-rule/,2002.0
18457,Shub Niggurath,Shub Niggurath,7.7,https://pitchfork.com/reviews/albums/7706-shub-niggurath/,2003.0
18458,Homunculus,Words,6.4,https://pitchfork.com/reviews/albums/3913-words/,2002.0
18459,Rhys Chatham,An Angel Moves Too Fast to See: Selected Works 1971-1989,9.1,https://pitchfork.com/reviews/albums/1408-an-angel-moves-too-fast-to-see-selected-works-1971-1989/,2003.0
18460,Cex,Being Ridden,7.1,https://pitchfork.com/reviews/albums/1391-being-ridden/,2003.0
18461,Daniel Lanois,Shine,5.6,https://pitchfork.com/reviews/albums/4950-shine/,2003.0
18462,CunninLynguists,Southernunderground,7.4,https://pitchfork.com/reviews/albums/1689-southernunderground/,2003.0
18463,Joan of Arc,In Rape Fantasy and Terror Sex We Trust,5.0,https://pitchfork.com/reviews/albums/4267-in-rape-fantasy-and-terror-sex-we-trust/,2003.0
18464,Hawksley Workman,(Last Night We Were) The Delicious Wolves,6.7,https://pitchfork.com/reviews/albums/8737-last-night-we-were-the-delicious-wolves/,2003.0
18465,Papa M,Single One EP,8.2,https://pitchfork.com/reviews/albums/11799-single-one-ep-single-two-ep/,2003.0
18466,Nobukazu Takemura,Songbook,5.6,https://pitchfork.com/reviews/albums/7918-songbook/,2003.0
18467,Akrobatik,Balance,7.2,https://pitchfork.com/reviews/albums/90-balance/,2003.0
18468,Sonic Youth,Dirty: Deluxe Edition,8.6,https://pitchfork.com/reviews/albums/7345-dirty-deluxe-edition/,1992.0
18469,Common,Electric Circus,6.5,https://pitchfork.com/reviews/albums/1565-electric-circus/,2002.0
18470,El Guapo,Fake French,4.5,https://pitchfork.com/reviews/albums/2711-fake-french/,2003.0
18471,Sentridoh,Free Sentridoh: Tales from Loobiecore,5.5,https://pitchfork.com/reviews/albums/7071-free-sentridoh-tales-from-loobiecore/,2002.0
18472,Apes,Oddeyesee,8.6,https://pitchfork.com/reviews/albums/217-oddeyesee/,2003.0
18473,Amon Düül II,The UA Years: 1969-1974,7.9,https://pitchfork.com/reviews/albums/167-the-ua-years-1969-1974/,1999.0
18474,Chromatics,Chrome Rats vs Basement Rutz,6.0,https://pitchfork.com/reviews/albums/1456-chrome-rats-vs-basement-rutz/,2003.0
18475,The Byrds,The Essential Byrds,8.4,https://pitchfork.com/reviews/albums/1058-the-essential-byrds/,2003.0
18476,Phill Niblock,Touch Food,8.0,https://pitchfork.com/reviews/albums/5788-touch-food/,2003.0
18477,M83,"Dead Cities, Red Seas & Lost Ghosts",9.2,https://pitchfork.com/reviews/albums/5006-dead-cities-red-seas-lost-ghosts/,2003.0
18478,Whirlwind Heat,Do Rabbits Wonder?,2.7,https://pitchfork.com/reviews/albums/8642-do-rabbits-wonder/,2003.0
18479,Manitoba,Jacknuggeted EP,7.8,https://pitchfork.com/reviews/albums/5079-jacknuggeted-ep/,2003.0
18480,Prince Paul,Politics of the Business,5.1,https://pitchfork.com/reviews/albums/6482-politics-of-the-business/,2003.0
18481,JR Ewing,Ride Paranoia,8.0,https://pitchfork.com/reviews/albums/4309-ride-paranoia/,2003.0
18482,Goldfrapp,Black Cherry,5.8,https://pitchfork.com/reviews/albums/3505-black-cherry/,2003.0
18483,The Jayhawks,Rainy Day Music,6.1,https://pitchfork.com/reviews/albums/4222-rainy-day-music/,2003.0
18484,Iran,The Moon Boys,8.9,https://pitchfork.com/reviews/albums/4122-the-moon-boys/,2002.0
18485,New Wet Kojak,This Is the Glamorous,7.4,https://pitchfork.com/reviews/albums/5778-this-is-the-glamorous/,2003.0
18486,Tes,x2,8.2,https://pitchfork.com/reviews/albums/7976-x2/,2003.0
18487,Yoshimi & Yuka,Flower with No Color,5.3,https://pitchfork.com/reviews/albums/8858-flower-with-no-color/,2003.0
18488,Styrofoam,I'm What's There to Show That Something's Missing,7.8,https://pitchfork.com/reviews/albums/7545-im-whats-there-to-show-that-somethings-missing/,2003.0
18489,Monade,Socialisme ou Barbarie: The Bedroom Recordings,6.5,https://pitchfork.com/reviews/albums/5388-socialisme-ou-barbarie-the-bedroom-recordings/,2003.0
18490,Various Artists,You Can Never Go Fast Enough,6.9,https://pitchfork.com/reviews/albums/1955-you-can-never-go-fast-enough/,2003.0
18491,Pole,45/45 EP,6.8,https://pitchfork.com/reviews/albums/6374-4545-ep/,2003.0
18492,Youngblood Brass Band,Center:Level:Roar,3.4,https://pitchfork.com/reviews/albums/8848-centerlevelroar/,2003.0
18493,Hot Cross,Cryonics,7.5,https://pitchfork.com/reviews/albums/3925-cryonics/,2003.0
18494,The Sea and Cake,Glass EP,5.3,https://pitchfork.com/reviews/albums/7042-glass-ep/,2003.0
18495,Prefuse 73,One Word Extinguisher,9.1,https://pitchfork.com/reviews/albums/6449-one-word-extinguisher/,2003.0
18496,Atom and His Package,Attention! Blah Blah Blah,3.8,https://pitchfork.com/reviews/albums/347-attention-blah-blah-blah/,2003.0
18497,The New Pornographers,Electric Version,8.1,https://pitchfork.com/reviews/albums/5772-electric-version/,2003.0
18498,Wire,Send,7.5,https://pitchfork.com/reviews/albums/8710-send/,2003.0
18499,Birddog,Songs from Willipa Bay,6.0,https://pitchfork.com/reviews/albums/715-songs-from-willipa-bay/,2003.0
18500,Howe Gelb,The Listener,7.3,https://pitchfork.com/reviews/albums/3417-the-listener/,2003.0
18501,Stratford 4,Love and Distortion,4.5,https://pitchfork.com/reviews/albums/7528-love-and-distortion/,2003.0
18502,RJD2,The Horror EP,7.3,https://pitchfork.com/reviews/albums/6796-the-horror-ep/,2003.0
18503,Arab on Radar,The Stolen Singles,7.1,https://pitchfork.com/reviews/albums/267-the-stolen-singles/,2003.0
18504,Blur,Think Tank,9.0,https://pitchfork.com/reviews/albums/828-think-tank/,2003.0
18505,Via Tania,Under a Different Sky,7.4,https://pitchfork.com/reviews/albums/8459-under-a-different-sky/,2003.0
18506,Stereolab,ABC Music: The Radio 1 Sessions,8.0,https://pitchfork.com/reviews/albums/7500-abc-music-the-radio-1-sessions/,2003.0
18507,D+,Deception Pass,4.8,https://pitchfork.com/reviews/albums/2122-deception-pass/,2003.0
18508,Pest,Necessary Measures,6.1,https://pitchfork.com/reviews/albums/6246-necessary-measures/,2003.0
18509,John Fahey,Red Cross,7.3,https://pitchfork.com/reviews/albums/2945-red-cross/,2003.0
18510,Four Tet,Rounds,8.2,https://pitchfork.com/reviews/albums/3166-rounds/,2003.0
18511,Saboten,Beyond the Blue Heaven,7.0,https://pitchfork.com/reviews/albums/6959-beyond-the-blue-heaven/,2003.0
18512,Of Montreal,"If He Is Protecting Our Nation, Then Who Will Protect Big Oil, Our Children?",5.3,https://pitchfork.com/reviews/albums/5949-if-he-is-protecting-our-nation-then-who-will-protect-big-oil-our-children/,2003.0
18513,Tomahawk,Mit Gas,8.4,https://pitchfork.com/reviews/albums/8099-mit-gas/,2003.0
18514,Velvet Crush,Soft Sounds,7.3,https://pitchfork.com/reviews/albums/8510-soft-sounds/,2003.0
18515,Grand Mal,Bad Timing,8.0,https://pitchfork.com/reviews/albums/3542-bad-timing/,2003.0
18516,Sonic Youth,Demonlover OST,5.1,https://pitchfork.com/reviews/albums/7346-demonlover-ost/,2002.0
18517,The Flaming Lips,Fight Test EP,6.5,https://pitchfork.com/reviews/albums/3083-fight-test-ep/,2003.0
18518,PANTHERS,Let's Get Serious EP,7.9,https://pitchfork.com/reviews/albums/6150-lets-get-serious-ep/,2003.0
18519,Various Artists,More G.D.M.,7.4,https://pitchfork.com/reviews/albums/2008-more-gdm/,2002.0
18520,Sahara Hotnights,C'mon Let's Pretend,6.8,https://pitchfork.com/reviews/albums/6968-cmon-lets-pretend/,1999.0
18521,"Mushroom, Gary Floyd",Mad Dogs and San Franciscans,7.0,https://pitchfork.com/reviews/albums/5520-mad-dogs-and-san-franciscans/,2003.0
18522,Murder City Devils,R.I.P.,3.0,https://pitchfork.com/reviews/albums/5508-rip/,2003.0
18523,Damien Jurado,Where Shall You Take Me,7.2,https://pitchfork.com/reviews/albums/4323-where-shall-you-take-me/,2003.0
18524,Richard Youngs,Airs of the Ear,7.4,https://pitchfork.com/reviews/albums/8841-airs-of-the-ear/,2003.0
18525,Yeah Yeah Yeahs,Fever to Tell,7.4,https://pitchfork.com/reviews/albums/8888-fever-to-tell/,2003.0
18526,Juggaknots,Re:Release: Clear Blue Skies,8.2,https://pitchfork.com/reviews/albums/4310-rerelease-clear-blue-skies/,1996.0
18527,Set Fire to Flames,Telegraphs In Negative / Mouths Trapped In Static,5.3,https://pitchfork.com/reviews/albums/11823-telegraphs-in-negative-mouths-trapped-in-static/,2003.0
18528,The Faint,Danse Macabre Remixes,3.2,https://pitchfork.com/reviews/albums/2949-danse-macabre-remixes/,2003.0
18529,Mouse on Mars,Glam,9.1,https://pitchfork.com/reviews/albums/5463-glam/,1999.0
18530,Immortal Lee County Killers,Love Is a Charm of Powerful Trouble,3.9,https://pitchfork.com/reviews/albums/4080-love-is-a-charm-of-powerful-trouble/,2003.0
18531,Wilco,More Like the Moon EP,7.0,https://pitchfork.com/reviews/albums/8678-more-like-the-moon-ep/,2003.0
18532,Greg Weeks,Slightly West EP,6.8,https://pitchfork.com/reviews/albums/8602-slightly-west-ep/,2003.0
18533,Portastatic,The Summer of the Shark,7.8,https://pitchfork.com/reviews/albums/6415-the-summer-of-the-shark/,2003.0
18534,D4,6twenty,2.8,https://pitchfork.com/reviews/albums/2124-6twenty/,2003.0
18535,Sunburned Hand of the Man,Headdress,9.0,https://pitchfork.com/reviews/albums/7569-headdress/,2003.0
18536,Meanest Man Contest,Merit,8.2,https://pitchfork.com/reviews/albums/5192-merit/,2003.0
18537,Uncle Tupelo,"'No Depression', 'Still Feel Gone' and 'March 16-20, 1992'",6.7,https://pitchfork.com/reviews/albums/8344-no-depression-still-feel-gone-and-march-16-20-1992/,1990.0
18538,The Essex Green,The Long Goodbye,6.2,https://pitchfork.com/reviews/albums/2834-the-long-goodbye/,2003.0
18539,Twin Atlas,Bring Along the Weather,7.1,https://pitchfork.com/reviews/albums/8215-bring-along-the-weather/,2003.0
18540,Autechre,Draft 7.30,6.2,https://pitchfork.com/reviews/albums/364-draft-730/,2003.0
18541,Hanin Elias,No Games No Fun,2.1,https://pitchfork.com/reviews/albums/2749-no-games-no-fun/,2003.0
18542,Murs,The End of the Beginning,7.7,https://pitchfork.com/reviews/albums/5513-the-end-of-the-beginning/,2003.0
18543,Saturday Looks Good to Me,All Your Summer Songs,8.6,https://pitchfork.com/reviews/albums/7002-all-your-summer-songs/,2003.0
18544,El-P,"Fandam Plus: Instrumentals, Remixes, Lyrics & Video",7.5,https://pitchfork.com/reviews/albums/2713-fandam-plus-instrumentals-remixes-lyrics-video/,2002.0
18545,Lenola,Sharks and Flames,6.9,https://pitchfork.com/reviews/albums/4736-sharks-and-flames/,2003.0
18546,The Black Keys,Thickfreakness,7.7,https://pitchfork.com/reviews/albums/766-thickfreakness/,2003.0
18547,Jaga Jazzist,Animal Chin,7.2,https://pitchfork.com/reviews/albums/4195-animal-chin/,
18548,Buzzcocks,Buzzcocks,6.7,https://pitchfork.com/reviews/albums/1051-buzzcocks/,2003.0
18549,Ben Harper,Diamonds on the Inside,6.5,https://pitchfork.com/reviews/albums/3747-diamonds-on-the-inside/,2003.0
18550,Magas,Friends Forever,7.0,https://pitchfork.com/reviews/albums/5031-friends-forever/,2003.0
18551,Tim Hecker,Radio Amor,8.3,https://pitchfork.com/reviews/albums/3796-radio-amor/,2003.0
18552,"Bitter, Bitter Weeks","Bitter, Bitter Weeks",7.0,https://pitchfork.com/reviews/albums/726-bitter-bitter-weeks/,2003.0
18553,Barbara Morgenstern,Nichts Muss,7.6,https://pitchfork.com/reviews/albums/5428-nichts-muss/,2003.0
18554,Placebo,Sleeping with Ghosts,6.4,https://pitchfork.com/reviews/albums/6326-sleeping-with-ghosts/,2003.0
18555,Gravy Train!!!!,Hello Doctor,2.9,https://pitchfork.com/reviews/albums/3561-hello-doctor/,2003.0
18556,Black Eyes,Black Eyes,7.9,https://pitchfork.com/reviews/albums/757-black-eyes/,2003.0
18557,Bangs,Call and Response,3.8,https://pitchfork.com/reviews/albums/545-call-and-response/,2002.0
18558,The Hidden Cameras,The Smell of Our Own,8.1,https://pitchfork.com/reviews/albums/3853-the-smell-of-our-own/,2003.0
18559,S PRCSS,MNML,8.3,https://pitchfork.com/reviews/albums/7757-mnml/,2003.0
18560,Cul de Sac,Death of the Sun,7.9,https://pitchfork.com/reviews/albums/1685-death-of-the-sun/,2003.0
18561,Dwayne Sodahberk,Don't Want To Know You,6.8,https://pitchfork.com/reviews/albums/7309-dont-want-to-know-you/,2002.0
18562,Mika Vainio,In the Land of the Blind The One-Eyed Is King,7.7,https://pitchfork.com/reviews/albums/8391-in-the-land-of-the-blind-the-one-eyed-is-king/,2003.0
18563,Fruit Bats,Mouthfuls,7.1,https://pitchfork.com/reviews/albums/3228-mouthfuls/,2003.0
18564,Red Snapper,Red Snapper,2.8,https://pitchfork.com/reviews/albums/6722-red-snapper/,2003.0
18565,Swirlies,"Cats of the Wild, Vol. 2",6.0,https://pitchfork.com/reviews/albums/7674-cats-of-the-wild-vol-2/,2003.0
18566,Lab Partners,Daystar,6.4,https://pitchfork.com/reviews/albums/4615-daystar/,2002.0
18567,Super Numeri,Great Aviaries,7.4,https://pitchfork.com/reviews/albums/7613-great-aviaries/,2003.0
18568,PAS/CAL,The Handbag Memoirs,5.8,https://pitchfork.com/reviews/albums/6188-the-handbag-memoirs/,2003.0
18569,Theoretical Girls,Theoretical Girls,7.5,https://pitchfork.com/reviews/albums/7987-theoretical-girls/,2003.0
18570,Dinky,Black Cabaret,7.6,https://pitchfork.com/reviews/albums/2321-black-cabaret/,2003.0
18571,The Moldy Peaches,Moldy Peaches 2000: Unreleased Cutz and Live Jamz,1.9,https://pitchfork.com/reviews/albums/5381-moldy-peaches-2000-unreleased-cutz-and-live-jamz/,2003.0
18572,Thuja,Suns,7.1,https://pitchfork.com/reviews/albums/8049-suns/,2002.0
18573,Longwave,The Strangest Things,3.7,https://pitchfork.com/reviews/albums/4846-the-strangest-things/,2003.0
18574,Parliament,"'Up for the Down Stroke', 'Chocolate City' and 'Mothership Connection'",8.3,https://pitchfork.com/reviews/albums/6175-up-for-the-down-stroke-chocolate-city-and-mothership-connection/,1974.0
18575,Aphex Twin,26 Mixes for Cash,7.7,https://pitchfork.com/reviews/albums/227-26-mixes-for-cash/,2003.0
18576,Schneider TM,6 Peace EP,7.5,https://pitchfork.com/reviews/albums/7029-6-peace-ep/,2003.0
18577,The Clean,Anthology,8.5,https://pitchfork.com/reviews/albums/1494-anthology/,2003.0
18578,Hexstatic,Listen & Learn,6.8,https://pitchfork.com/reviews/albums/3845-listen-learn/,2003.0
18579,Soledad Brothers,Live,2.8,https://pitchfork.com/reviews/albums/7321-live/,2003.0
18580,Wolf Eyes,Dead Hills,8.2,https://pitchfork.com/reviews/albums/8729-dead-hills/,2002.0
18581,Kopernik,Kopernik,8.1,https://pitchfork.com/reviews/albums/4515-kopernik/,2003.0
18582,Yo La Tengo,Summer Sun,6.0,https://pitchfork.com/reviews/albums/8864-summer-sun/,2003.0
18583,Cex,"Tall, Dark and Handcuffed",4.4,https://pitchfork.com/reviews/albums/1388-tall-dark-and-handcuffed/,2002.0
18584,Norman,Polarity,8.3,https://pitchfork.com/reviews/albums/5837-polarity/,2003.0
18585,DJ Spooky,Dubtometry,6.9,https://pitchfork.com/reviews/albums/2386-dubtometry/,2003.0
18586,Daniel Johnston,Fear Yourself,3.4,https://pitchfork.com/reviews/albums/4282-fear-yourself/,2003.0
18587,The Exploding Hearts,Guitar Romantic,8.8,https://pitchfork.com/reviews/albums/2875-guitar-romantic/,2003.0
18588,Various Artists,Pure Tone Audiometry,7.4,https://pitchfork.com/reviews/albums/6-pure-tone-audiometry/,2003.0
18589,Various Artists,Wanna Buy a Craprak?,7.6,https://pitchfork.com/reviews/albums/1861-wanna-buy-a-craprak/,2003.0
18590,Dredg,El Cielo,5.6,https://pitchfork.com/reviews/albums/2450-el-cielo/,2002.0
18591,Elf Power,Nothing's Going to Happen,8.1,https://pitchfork.com/reviews/albums/2745-nothings-going-to-happen/,2002.0
18592,Pete Miser,Radio-Free Brooklyn,7.2,https://pitchfork.com/reviews/albums/5334-radio-free-brooklyn/,2003.0
18593,ADULT.,Anxiety Always,7.9,https://pitchfork.com/reviews/albums/56-anxiety-always/,2003.0
18594,The Go-Betweens,Bright Yellow Bright Orange,6.9,https://pitchfork.com/reviews/albums/3476-bright-yellow-bright-orange/,2003.0
18595,"Elvis Costello, The Imposters",Cruel Smile,7.5,https://pitchfork.com/reviews/albums/1619-cruel-smile/,2002.0
18596,The Special Goodness,Land Air Sea,4.1,https://pitchfork.com/reviews/albums/7408-land-air-sea/,2003.0
18597,MF Grimm,The Downfall of Ibliys: A Ghetto Opera,8.3,https://pitchfork.com/reviews/albums/5256-the-downfall-of-ibliys-a-ghetto-opera/,2002.0
18598,Butthole Surfers,Butthole Surfers/Live PCPPEP,6.2,https://pitchfork.com/reviews/albums/11689-butthole-surferslive-pcppep/,2003.0
18599,Bettie Serveert,Log 22,2.9,https://pitchfork.com/reviews/albums/674-log-22/,2003.0
18600,Baptist Generals,No Silver/No Gold,8.5,https://pitchfork.com/reviews/albums/11661-no-silverno-gold/,2003.0
18601,Cursive,The Ugly Organ,7.0,https://pitchfork.com/reviews/albums/1698-the-ugly-organ/,2003.0
18602,Manitoba,Up in Flames,8.6,https://pitchfork.com/reviews/albums/5077-up-in-flames/,2003.0
18603,Data 80,Data 80,5.7,https://pitchfork.com/reviews/albums/2175-data-80/,2003.0
18604,Andre Afram Asmar,Racetothebottom,3.5,https://pitchfork.com/reviews/albums/322-racetothebottom/,2002.0
18605,Salk Vacchin,Rock Egypt,7.0,https://pitchfork.com/reviews/albums/6985-rock-egypt/,2003.0
18606,Cave In,Antenna,6.1,https://pitchfork.com/reviews/albums/1363-antenna/,2003.0
18607,The White Stripes,Elephant,6.9,https://pitchfork.com/reviews/albums/8652-elephant/,2003.0
18608,The In Out,Il Dito and Other Gestures,7.8,https://pitchfork.com/reviews/albums/4090-il-dito-and-other-gestures/,
18609,Scene Creamers,I Suck on That Emotion,7.5,https://pitchfork.com/reviews/albums/7017-i-suck-on-that-emotion/,2003.0
18610,Gogol Bordello,Multi Kontra Culti Vs. Irony,5.2,https://pitchfork.com/reviews/albums/3494-multi-kontra-culti-vs-irony/,2002.0
18611,Morphine,The Best of Morphine 1992-1995,6.7,https://pitchfork.com/reviews/albums/5435-the-best-of-morphine-1992-1995/,2003.0
18612,Spring Heel Jack,Amassed,7.3,https://pitchfork.com/reviews/albums/7441-amassed/,2002.0
18613,Animal Collective,Campfire Songs,7.1,https://pitchfork.com/reviews/albums/1268-campfire-songs/,2003.0
18614,True Love Always,Clouds,6.9,https://pitchfork.com/reviews/albums/8170-clouds/,2003.0
18615,No-Neck Blues Band,Intonomancy,5.6,https://pitchfork.com/reviews/albums/5817-intonomancy/,2003.0
18616,The Kills,Keep On Your Mean Side,7.8,https://pitchfork.com/reviews/albums/4424-keep-on-your-mean-side/,2003.0
18617,Karl Blau,Clothes Your I's,8.0,https://pitchfork.com/reviews/albums/795-clothes-your-is/,2003.0
18618,Eric Idle,The Rutland Isles,3.7,https://pitchfork.com/reviews/albums/4060-the-rutland-isles/,2003.0
18619,...And You Will Know Us by the Trail of Dead,The Secret of Elena's Tomb EP,6.7,https://pitchfork.com/reviews/albums/179-the-secret-of-elenas-tomb-ep/,2003.0
18620,Venetian Snares,Winter in the Belly of a Snake,8.6,https://pitchfork.com/reviews/albums/11858-winter-in-the-belly-of-a-snake-find-candace/,2003.0
18621,Neon Hunk,Smarmymob,6.8,https://pitchfork.com/reviews/albums/5744-smarmymob/,2003.0
18622,Tangiers,Hot New Spirits,8.2,https://pitchfork.com/reviews/albums/7934-hot-new-spirits/,2003.0
18623,June Panic,Baby's Breadth,8.6,https://pitchfork.com/reviews/albums/6143-babys-breadth/,2002.0
18624,Com.a,Shot of Love,7.2,https://pitchfork.com/reviews/albums/1553-shot-of-love/,2002.0
18625,Burnside Project,"The Networks, The Circuits, The Streams, The Harmonies",3.9,https://pitchfork.com/reviews/albums/1026-the-networks-the-circuits-the-streams-the-harmonies/,2003.0
18626,Deerhoof,Apple O’,8.3,https://pitchfork.com/reviews/albums/2252-apple-o/,2003.0
18627,"Awol One, Daddy Kev",Slanguage,5.5,https://pitchfork.com/reviews/albums/389-slanguage/,2003.0
18628,Califone,Quicksand/Cradlesnakes,8.6,https://pitchfork.com/reviews/albums/11697-quicksandcradlesnakes/,2003.0
18629,Sole,Selling Live Water,7.3,https://pitchfork.com/reviews/albums/7319-selling-live-water/,2003.0
18630,M. Ward,Transfiguration of Vincent,8.3,https://pitchfork.com/reviews/albums/8579-transfiguration-of-vincent/,2003.0
18631,Flake Music,"When You Land Here, It's Time to Return",7.0,https://pitchfork.com/reviews/albums/3079-when-you-land-here-its-time-to-return/,1997.0
18632,The Decemberists,Castaways and Cutouts,8.1,https://pitchfork.com/reviews/albums/2241-castaways-and-cutouts/,2002.0
18633,Waco Brothers,New Deal,6.0,https://pitchfork.com/reviews/albums/8551-new-deal/,2002.0
18634,Smog,Supper,7.0,https://pitchfork.com/reviews/albums/7278-supper/,2003.0
18635,Snitches,Star Witness,3.4,https://pitchfork.com/reviews/albums/7301-star-witness/,2002.0
18636,"Liars, Oneida","Atheists, Reconsider",7.4,https://pitchfork.com/reviews/albums/5997-atheists-reconsider/,2002.0
18637,Jeff Hanson,Son,8.1,https://pitchfork.com/reviews/albums/3732-son/,2003.0
18638,Tiga,DJ Kicks,8.2,https://pitchfork.com/reviews/albums/8056-dj-kicks/,2003.0
18639,Muggs,Dust,1.1,https://pitchfork.com/reviews/albums/5497-dust/,2003.0
18640,Parlour,Googler,7.5,https://pitchfork.com/reviews/albums/6177-googler/,2002.0
18641,Holopaw,Holopaw,8.2,https://pitchfork.com/reviews/albums/3908-holopaw/,2003.0
18642,Donovan,A Gift from a Garden to a Flower: A Tribute to Donovan,5.7,https://pitchfork.com/reviews/albums/2424-a-gift-from-a-garden-to-a-flower-a-tribute-to-donovan/,2002.0
18643,Dorine Muraille,Mani,8.7,https://pitchfork.com/reviews/albums/5507-mani/,2003.0
18644,Mr. Scruff,Trouser Jazz,7.0,https://pitchfork.com/reviews/albums/5477-trouser-jazz/,2002.0
18645,Asa-Chang & Junray,Tsu Gi Ne Pu,7.0,https://pitchfork.com/reviews/albums/306-tsu-gi-ne-pu/,2003.0
18646,The Holy Ghost,Color Sympathy,6.7,https://pitchfork.com/reviews/albums/3911-color-sympathy/,2003.0
18647,Muslimgauze,Hamas Cinema Gaza Strip,7.3,https://pitchfork.com/reviews/albums/5525-hamas-cinema-gaza-strip/,2002.0
18648,Ester Drang,Infinite Keys,6.4,https://pitchfork.com/reviews/albums/2839-infinite-keys/,2003.0
18649,Lewis Parker,It's All Happening Now,8.5,https://pitchfork.com/reviews/albums/6170-its-all-happening-now/,2003.0
