pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
11108,/reviews/albums/16107-flumina/,Fennesz||Sakamoto,Flumina,2011,7,
11109,/reviews/albums/16102-the-roots-undun/,The Roots,Undun,2011,7.3,
11110,/reviews/albums/16089-quilt/,Quilt,Quilt,2011,7.2,
11111,/reviews/albums/16080-co-la-weekend-repeater/,Co La,Daydream Repeater,2011,6.2,
11112,/reviews/albums/16096-kid-sister-kiss-tell-ep/,Kid Sister,Kiss & Tell EP,2011,5.2,
11113,/reviews/albums/16097-yamantakasonic-titan/,Yamantaka // Sonic Titan,YT//ST,2011,8.2,
11114,/reviews/albums/16104-we-bought-a-zoo/,Jónsi,We Bought a Zoo OST,2011,7,
11115,/reviews/albums/16066-ymusic-beautiful-mechanical/,yMusic,Beautiful Mechanical,2011,6.7,
11116,/reviews/albums/16078-radiant-door-ep/,Crystal Stilts,Radiant Door EP,2011,7.4,
11117,/reviews/albums/16084-action-bronsonstatik-selektah-well-done/,Statik Selektah||Action Bronson,Well-Done,2011,7.1,
11118,/reviews/albums/16074-camp/,Childish Gambino,Camp,2011,1.6,
11119,/reviews/albums/16098-el-camino/,The Black Keys,El Camino,2011,7.4,
11120,/reviews/albums/16090-big-bells-and-dime-songs/,Luke Roberts,Big Bells and Dime Songs,2011,7.5,
11121,/reviews/albums/16093-free-all-the-monsters/,The Bats,Free All the Monsters,2011,7.5,
11122,/reviews/albums/16087-works-selected-remixes-2006-2010/,Radio Slave,Works: Selected Remixes 2006-2010,2011,6.9,
11123,/reviews/albums/16081-the-fall-ersatz-gb/,The Fall,Ersatz G.B.,2011,2.2,
11124,/reviews/albums/16092-radioactive/,Yelawolf,Radioactive,2011,6.5,
11125,/reviews/albums/16088-starting-over/,Dwarr,Starting Over,2011,5.9,
11126,/reviews/albums/16079-maria-minerva-sacred-profane-love-ep/,Maria Minerva,Sacred & Profane Love EP,2011,7.1,
11127,/reviews/albums/16091-brumalia-ep/,Patrick Wolf,Brumalia EP,2011,5.9,
11128,/reviews/albums/16083-the-twilight-singers/,Twilight Singers,Live in New York,2011,8,
11129,/reviews/albums/16086-nothing/,Zomby,Nothing EP,2011,7.5,
11130,/reviews/albums/16076-med-classic/,M.E.D.,Classic,2011,6.1,
11131,/reviews/albums/15972-satan-is-real-handpicked-songs-1955-1962/,The Louvin Brothers,Satan Is Real,2011,8.5,
11132,/reviews/albums/16085-im-still-in-the-night-ep/,Salem,I'm Still in the Night EP,2011,6.4,
11133,/reviews/albums/16082-lil-b-based-god-vellisilent-president/,Lil B,BasedGod Velli,2011,7.8,
11134,/reviews/albums/16077-gorillaz-singles-collection/,Gorillaz,The Singles Collection 2001-2011,2011,7.9,
11135,/reviews/albums/16065-keep-your-dreams/,Canyons,Keep Your Dreams,2011,6.5,
11136,/reviews/albums/16043-doomtree-no-kings/,Doomtree,No Kings,2011,7.9,
11137,/reviews/albums/16071-dive/,Tycho,Dive,2011,7,
11138,/reviews/albums/16073-kingdom-dreama-ep/,Kingdom,Dreama EP,2011,8.2,
11139,/reviews/albums/16059-gish-deluxe-edition-siamese-dream-deluxe-edition/,The Smashing Pumpkins,Gish [Deluxe Edition],2011,8.3,
11140,/reviews/albums/16069-welcome-to-condale/,Summer Camp,Welcome to Condale,2011,5.4,
11141,/reviews/albums/16061-wild-one/,North Highlands,Wild One,2011,6.7,
11142,/reviews/albums/16050-boddie-recording-company-cleveland-ohio/,null -index error,"Boddie Recording Company: Cleveland, Ohio",2011,7.5,
11143,/reviews/albums/16070-singles-2007-2010/,Ty Segall,Singles: 2007-2010,2011,8.3,
11144,/reviews/albums/16072-rihanna-talk-that-talk/,Rihanna,Talk That Talk,2011,6,
11145,/reviews/albums/16060-calexico-selections-from-road-atlas-1998-2011/,Calexico,Selections From Road Atlas 1998-2011,2011,7.5,
11146,/reviews/albums/16064-us-girls-on-kraak/,U.S. Girls,U.S. Girls on KRAAK,2011,7.9,
11147,/reviews/albums/16068-new-album/,Boris,New Album,2011,6.5,
11148,/reviews/albums/16013-carrion-crawlerthe-dream/,Thee Oh Sees,Carrion Crawler/The Dream,2011,8,
11149,/reviews/albums/16062-sepalcure/,Sepalcure,Sepalcure,2011,8.4,
11150,/reviews/albums/16040-youth-ii-ep/,Deptford Goth,Youth II EP,2011,6.8,
11151,/reviews/albums/16056-frkwys-vol-8/,Blues Control||Laraaji,FRKWYS Vol. 8,2011,7.8,
11152,/reviews/albums/16057-together/,The Antlers,(together) EP,2011,3,
11153,/reviews/albums/16053-g-side-the-island/,G-Side,iSLAND,2011,7.9,
11154,/reviews/albums/16067-50-words-for-snow/,Kate Bush,50 Words for Snow,2011,8.5,
11155,/reviews/albums/16058-glossolalia/,Zambri,Glossolalia EP,2011,4.2,
11156,/reviews/albums/16052-pinch-shackleton/,Pinch & Shackleton,Pinch & Shackleton,2011,7.3,
11157,/reviews/albums/16049-freeclouds/,Carter Tanton,Freeclouds,2011,5.7,
11158,/reviews/albums/16063-live-at-the-south-bank/,Kieran Hebden||Mats Gustafsson||Steve Reid,Live at the South Bank,2011,8,
11159,/reviews/albums/16027-the-smiths-complete/,The Smiths,The Smiths Complete,2011,8.1,
11160,/reviews/albums/16051-chinoiseries-pt-2/,Onra,"Chinoiseries, Pt. 2",2011,5,
11161,/reviews/albums/16046-bionic-hotsauce-birth-of-the-nanocloud/,Zed Bias,Biasonic Hotsauce: Birth of the Nanocloud,2011,6,
11162,/reviews/albums/16055-777-the-desanctification/,Blut Aus Nord,777: The Desanctification,2011,8.2,
11163,/reviews/albums/16054-streetz-calling/,Future,Streetz Calling,2011,6.9,
11164,/reviews/albums/16047-otc/,The Olivia Tremor Control,Music From the Unrealized Film Script: Dusk at Cubist Castle,2011,9.1,
11165,/reviews/albums/16044-sonne-blackbox/,Ursula Bogner,Sonne = Blackbox,2011,7.4,
11166,/reviews/albums/16045-hexagons-ep/,Esben and the Witch,Hexagons EP,2011,5.2,
11167,/reviews/albums/16042-an-album-by-korallreven/,Korallreven,An Album by Korallreven,2011,7.5,
11168,/reviews/albums/16036-hello-sadness/,Los Campesinos!,Hello Sadness,2011,8,
11169,/reviews/albums/16041-inni/,Sigur Rós,Inni,2011,7.2,
11170,/reviews/albums/16034-carbon-based-anatomy-ep/,Cynic,Carbon-Based Anatomy EP,2011,7.6,
11171,/reviews/albums/15986-black-square/,BNJMN,Black Square,2011,7.8,
11172,/reviews/albums/16038-the-9th-inning-ep/,Gonjasufi,The 9th Inning EP,2011,7.6,
11173,/reviews/albums/16024-freddie-gibbs-cold-day-in-hell/,Freddie Gibbs,Cold Day in Hell,2011,8.2,
11174,/reviews/albums/16032-part-lies-part-heart-part-truth-part-garbage-1982-2011/,R.E.M.,"Part Lies, Part Heart, Part Truth, Part Garbage: 1982-2011",2011,9.4,
11175,/reviews/albums/16035-true-traitor-true-whore/,Leviathan,"True Traitor, True Whore",2011,6,
11176,/reviews/albums/16028-pan-am-stories/,Rangers,Pan Am Stories,2011,6.2,
11177,/reviews/albums/16029-blackout-beach-fuck-death/,Blackout Beach,Fuck Death,2011,7.3,
11178,/reviews/albums/16033-bangs-and-works-vol-2/,null -index error,Bangs & Works Vol. 2,2011,7.8,
11179,/reviews/albums/16039-take-care/,Drake,Take Care,2011,8.6,
11180,/reviews/albums/16016-collections-01/,Teebs,Collections 01,2011,7,
11181,/reviews/albums/16009-empros/,Russian Circles,Empros,2011,7.7,
11182,/reviews/albums/16020-atlantis/,FaltyDL,Atlantis,2011,7.4,
11183,/reviews/albums/16011-king-krule/,King Krule,King Krule EP,2011,8,
11184,/reviews/albums/16031-replica/,Oneohtrix Point Never,Replica,2011,8.8,
11185,/reviews/albums/16019-bad-penny/,Spectrals,Bad Penny,2011,7.5,
11186,/reviews/albums/16023-wet-illustrated-1x1x1/,Wet Illustrated,1x1x1,2011,6.8,
11187,/reviews/albums/16025-polymers-are-forever/,Future of the Left,Polymers Are Forever EP,2011,6.3,
11188,/reviews/albums/16012-royal-trux/,Royal Trux,"Singles, Live, Unreleased",2011,8.2,
11189,/reviews/albums/16026-liveloveaap/,A$AP Rocky,LIVE.LOVE.A$AP,2011,8.2,
11190,/reviews/albums/16021-genre-specific-xperience/,Fatima Al Qadiri,Genre-Specific Xperience,2011,7.5,
11191,/reviews/albums/16018-200-years-200-years/,200 Years,200 Years,2011,7.7,
11192,/reviews/albums/16017-coasting-youre-never-going-back/,Coasting,You're Never Going Back,2011,6.8,
11193,/reviews/albums/16014-humor-risk/,Cass McCombs,Humor Risk,2011,7.6,
11194,/reviews/albums/16022-achtung-baby-super-deluxe-edition/,U2,Achtung Baby [Super Deluxe Edition],2011,9.5,
11195,/reviews/albums/16015-the-misfits-the-devils-rain/,Misfits,The Devil's Rain,2011,3.9,
11196,/reviews/albums/15976-for-the-glory/,Nacho Picasso,For the Glory,2011,7.9,
11197,/reviews/albums/16005-panic-of-looking/,Brian Eno||Rick Holland,Panic of Looking,2011,5.9,
11198,/reviews/albums/16010-fear-of-god-ii/,Pusha-T,Fear of God II: Let Us Pray,2011,7.1,
11199,/reviews/albums/15999-david-lynch-crazy-clown-time/,David Lynch,Crazy Clown Time,2011,6.1,
11200,/reviews/albums/16008-patten-glaqjo-xaacsso/,patten,GLAQJO XAACSSO,2011,6.7,
11201,/reviews/albums/16007-iotdxi/,null -index error,IOTDXI,2011,7.1,
11202,/reviews/albums/16001-the-juan-maclean-everybody-get-close/,The Juan MacLean,Everybody Get Close,2011,7,
11203,/reviews/albums/15964-kurt-vile-so-outta-reach-ep/,Kurt Vile,So Outta Reach EP,2011,7.9,
11204,/reviews/albums/15998-parallax/,Atlas Sound,Parallax,2011,8.7,
11205,/reviews/albums/15995-evangelista-in-animal-tongue/,Evangelista,In Animal Tongue,2011,6.8,
11206,/reviews/albums/15992-james-ferraro-far-side-virtual/,James Ferraro,Far Side Virtual,2011,7.6,
11207,/reviews/albums/15952-uget/,Theo Parrish,Uget,2011,8,
11208,/reviews/albums/16002-wale-ambition/,Wale,Ambition,2011,6.7,
11209,/reviews/albums/16003-the-vision/,Joker,The Vision,2011,4.2,
11210,/reviews/albums/15921-cave-neverendless/,Cave,Neverendless,2011,7.9,
11211,/reviews/albums/16006-times-arrow/,Prurient,Time's Arrow EP,2011,7,
11212,/reviews/albums/15983-fatty-folders/,Roman Flügel,Fatty Folders,2011,8,
11213,/reviews/albums/15993-blouse-st/,Blouse,Blouse,2011,7.4,
11214,/reviews/albums/16004-ceremonials/,Florence and the Machine,Ceremonials,2011,6,
11215,/reviews/albums/15989-some-motherfuckers-gonna-be-walking-round-with-a-size-9-diehard-up-their-ass-cause-apparently-they-aint-never-seen-a-short-ac-man-get-bad-ass-on-methadone/,Weird Wives,Some Motherfuckers Gonna Be Walking 'Round With a Size 9 Diehard up Their Ass...,2011,5,
11216,/reviews/albums/15997-the-clearing/,Locrian,The Clearing,2011,7.4,
11217,/reviews/albums/15994-mechul-singles-rarities/,Erkin Koray,Meçhul: Singles & Rarities,2011,8.1,
11218,/reviews/albums/15975-king-midas-sound-without-you/,King Midas Sound,Without You,2011,7.7,
11219,/reviews/albums/16000-the-smile-sessions/,The Beach Boys,The Smile Sessions,2011,10,
11220,/reviews/albums/15974-phantogram-nightlife-ep/,Phantogram,Nightlife EP,2011,7.1,
11221,/reviews/albums/15980-the-king-khan-experience-scion-av-presents-the-king-khan-experience/,The King Khan Experience,Scion A/V Presents: The King Khan Experience,2011,5.3,
11222,/reviews/albums/15979-pandr-eyez/,Pandr Eyez,Eyes on You EP,2011,7.9,
11223,/reviews/albums/15991-gold-panda-dj-kicks/,Gold Panda,DJ-Kicks,2011,7.5,
11224,/reviews/albums/15996-lou-reed-metallica/,Metallica||Lou Reed,Lulu,2011,1,
11225,/reviews/albums/15982-neon-dreams/,L-Vis 1990,Neon Dreams,2011,6.2,
11226,/reviews/albums/15988-total-decay-ep/,The Soft Moon,Total Decay EP,2011,7.8,
11227,/reviews/albums/15990-17th-street/,Hammers of Misfortune,17th Street,2011,8,
11228,/reviews/albums/15987-black-and-brown/,Black Milk||Danny Brown,Black and Brown,2011,6.5,
11229,/reviews/albums/15985-long-live-the-king-ep/,The Decemberists,Long Live the King EP,2011,6.8,
11230,/reviews/albums/15968-schlungs/,Mungolian Jet Set,Schlungs,2011,6.7,
11231,/reviews/albums/15984-psychic-ills/,Psychic Ills,Hazed Dream,2011,5.9,
11232,/reviews/albums/15981-preserved/,Young Bleed,Preserved,2011,7.9,
11233,/reviews/albums/15969-sessions-198183/,Void,Sessions 1981–83,2011,7.3,
11234,/reviews/albums/15970-a-very-she-him-christmas/,She & Him,A Very She & Him Christmas,2011,5.3,
11235,/reviews/albums/15955-waterworx/,Jam City,Waterworx EP,2011,7.2,
11236,/reviews/albums/15965-divine-providence/,Deer Tick,Divine Providence,2011,3.9,
11237,/reviews/albums/15977-dreamchasers/,Meek Mill,Dreamchasers,2011,7.4,
11238,/reviews/albums/15971-we-stay-together/,Andy Stott,We Stay Together,2011,8.2,
11239,/reviews/albums/15959-your-past-comes-back-to-haunt-you-the-fonotone-years-19581965/,John Fahey,Your Past Comes Back to Haunt You: The Fonotone Years (1958–1965),2011,9.5,
11240,/reviews/albums/15946-wasser-im-wind/,Roedelius,Wasser Im Wind,2011,7.6,
11241,/reviews/albums/15960-the-duke-spirit/,The Duke Spirit,Bruiser,2011,6.5,
11242,/reviews/albums/15978-unto-the-locust/,Machine Head,Unto the Locust,2011,7.7,
11243,/reviews/albums/15963-fac-dance-factory-records-12-mixes-rarities-1980-1987/,null -index error,"FAC. DANCE: Factory Records 12"" Mixes & Rarities 1980-1987",2011,7.5,
11244,/reviews/albums/15953-mylo-xyloto/,Coldplay,Mylo Xyloto,2011,7,
11245,/reviews/albums/15958-he-thinks-hes-people/,Rob Crow,He Thinks He's People,2011,6.5,
11246,/reviews/albums/15947-the-ann-steel-album/,Roberto Cacciapaglia,The Ann Steel Album,2011,7.6,
11247,/reviews/albums/15967-eyewash-silver/,King Blood,Eyewash Silver,2011,7.5,
11248,/reviews/albums/15928-dj-kicks/,Scuba,DJ-Kicks,2011,8,
11249,/reviews/albums/15966-audio-video-disco/,Justice,"Audio, Video, Disco",2011,5.3,
11250,/reviews/albums/15939-i-cant-get-no-stevie-jackson/,Stevie Jackson,(I Can't Get No) Stevie Jackson,2011,5.6,
11251,/reviews/albums/15924-mondkopf-rising-doom/,Mondkopf,Rising Doom,2011,6.2,
11252,/reviews/albums/15954-let-the-poison-out/,The Beets,Let the Poison Out,2011,7.7,
11253,/reviews/albums/15962-tarot-classics/,Surfer Blood,Tarot Classics EP,2011,7.2,
11254,/reviews/albums/15961-bad-as-me/,Tom Waits,Bad as Me,2011,8.1,
11255,/reviews/albums/15949-glowing-mouth/,Milagres,Glowing Mouth,2011,5.9,
11256,/reviews/albums/15948-cubic-zirconia-follow-your-heart/,Cubic Zirconia,Follow Your Heart,2011,4.3,
11257,/reviews/albums/15956-white-denim-takes-place-in-your-workplace/,White Denim,Takes Place in Your Work Space EP,2011,7.1,
11258,/reviews/albums/15940-sandro-perri/,Sandro Perri,Impossible Spaces,2011,8.3,
11259,/reviews/albums/15957-laughing-stock-mark-hollis/,Talk Talk||Mark Hollis,Laughing Stock,2011,10,
11260,/reviews/albums/15938-harbored-mantras/,Water Borders,Harbored Mantras,2011,6.6,
11261,/reviews/albums/15951-twerps-twerps/,Twerps,Twerps,2011,7.9,
11262,/reviews/albums/15894-still-corners-creatures-of-an-hour/,Still Corners,Creatures of an Hour,2011,6.5,
11263,/reviews/albums/15941-rapprocher/,Class Actress,Rapprocher,2011,7.1,
11264,/reviews/albums/15950-dntel-life-is-full-of-possibilities/,Dntel,Life Is Full of Possibilities [Deluxe Edition],2011,8.8,
11265,/reviews/albums/15933-trust-now/,Prince Rama,Trust Now,2011,5.8,
11266,/reviews/albums/15884-gauntlet-hair/,Gauntlet Hair,Gauntlet Hair,2011,7.8,
11267,/reviews/albums/15942-all-things-will-unwind/,My Brightest Diamond,All Things Will Unwind,2011,6.5,
11268,/reviews/albums/15932-julia-holter/,Julia Holter,Tragedy,2011,8,
11269,/reviews/albums/15943-norman-ost/,null -index error,Norman OST,2011,7.3,
11270,/reviews/albums/15935-mark-sultan-whatever-whenever/,Mark Sultan,Whatever/Whenever,2011,5.8,
11271,/reviews/albums/15945-severant/,Kuedo,Severant,2011,7.7,
11272,/reviews/albums/15937-glass-swords/,Rustie,Glass Swords,2011,8,
11273,/reviews/albums/15944-noel-gallaghers-high-flying-birds-st/,Noel Gallagher's High Flying Birds,Noel Gallagher's High Flying Birds,2011,5.7,
11274,/reviews/albums/15918-days/,Real Estate,Days,2011,8.7,
11275,/reviews/albums/15909-jonti-twirligig/,Jonti,Twirligig,2011,6.1,
11276,/reviews/albums/15925-forest-fire-staring-at-the-x/,Forest Fire,Staring at the X,2011,7.1,
11277,/reviews/albums/15936-an-ache-for-the-distance/,The Atlas Moth,An Ache for the Distance,2011,8.1,
11278,/reviews/albums/15910-janes-addiction/,Jane's Addiction,The Great Escape Artist,2011,5,
11279,/reviews/albums/15881-hurry-up-were-dreaming/,M83,"Hurry Up, We're Dreaming",2011,9.1,
11280,/reviews/albums/15931-enemylover/,Dreamers of the Ghetto,Enemy/Lover,2011,7.6,
11281,/reviews/albums/15919-icebird-the-abandoned-lullaby/,Icebird,The Abandoned Lullaby,2011,7.2,
11282,/reviews/albums/15934-aabenbaringen-over-aaskammen/,Casiokids,Aabenbaringen Over Aaskammen,2011,6,
11283,/reviews/albums/15930-matthew-herbert-one-pig/,Matthew Herbert,One Pig,2011,8,
11284,/reviews/albums/15911-awake/,Trash Talk,Awake,2011,8.2,
11285,/reviews/albums/15929-beyond-the-lightless-sky/,Hull,Beyond the Lightless Sky,2011,6.9,
11286,/reviews/albums/15927-sets-and-lights/,Xeno & Oaklander,Sets and Lights,2011,7.3,
11287,/reviews/albums/15926-the-matrimony-remixes-ep/,Julianna Barwick,The Matrimony Remixes EP,2011,6,
11288,/reviews/albums/15922-original-colors/,High Places,Original Colors,2011,5.9,
11289,/reviews/albums/15915-biophilia/,Björk,Biophilia,2011,6.2,
11290,/reviews/albums/15920-the-sea-of-memories/,Pallers,The Sea of Memories,2011,7.1,
11291,/reviews/albums/15923-forever-abomination/,Skeletonwitch,Forever Abomination,2011,7.3,
11292,/reviews/albums/15917-crooked-fingers/,Crooked Fingers,Breaks in the Armor,2011,6.7,
11293,/reviews/albums/15914-a-different-kind-of-fix/,Bombay Bicycle Club,A Different Kind of Fix,2011,7,
11294,/reviews/albums/15886-wolfroy-goes-to-town/,Bonnie “Prince” Billy,Wolfroy Goes to Town,2011,7.8,
11295,/reviews/albums/15913-blue-hour/,The Drift,Blue Hour,2011,6,
11296,/reviews/albums/15912-total-babes-swimming-through-sunlight/,Total Babes,Swimming Through Sunlight,2011,6.6,
11297,/reviews/albums/15916-abzu/,Absu,Abzu,2011,7.4,
11298,/reviews/albums/15908-various-artists-drive/,null -index error,Drive OST,2011,7.4,
11299,/reviews/albums/15907-ashes-fire/,Ryan Adams,Ashes & Fire,2011,6.5,
11300,/reviews/albums/15896-bullion-you-drive-me-to-plastic/,Bullion,You Drive Me to Plastic,2011,7.1,
11301,/reviews/albums/15901-coracle/,Walls,Coracle,2011,6.8,
11302,/reviews/albums/15903-future-islands-on-the-water/,Future Islands,On the Water,2011,7.7,
11303,/reviews/albums/15906-dropped-pianos/,Tim Hecker,Dropped Pianos,2011,7.8,
11304,/reviews/albums/15905-tkol-rmx-1234567/,Radiohead,TKOL RMX 1234567,2011,6,
11305,/reviews/albums/15898-martyn-ghost-people/,Martyn,Ghost People,2011,7.2,
11306,/reviews/albums/15888-tropical-2/,null -index error,Tropical 2,2011,8.3,
11307,/reviews/albums/15902-warn-u-ep/,Ayshay,WARN-U EP,2011,7.2,
11308,/reviews/albums/15877-the-sunday-gift/,Blue Daisy,The Sunday Gift,2011,7.5,
11309,/reviews/albums/15904-enough-thunder-ep/,James Blake,Enough Thunder EP,2011,6.4,
11310,/reviews/albums/15895-loney-dear-hall-music/,Loney Dear,Hall Music,2011,6.7,
11311,/reviews/albums/15893-chelsea-wolfe-apokalypsis/,Chelsea Wolfe,Apokalypsis,2011,7.3,
11312,/reviews/albums/15899-john-cale/,John Cale,Extra Playful EP,2011,6,
11313,/reviews/albums/15887-the-bootleg-series-volume-1-live-in-europe-1967/,Miles Davis,"The Bootleg Series, Volume 1: Live in Europe 1967",2011,9,
11314,/reviews/albums/15900-the-less-you-know-the-better/,DJ Shadow,"The Less You Know, the Better",2011,4.5,
11315,/reviews/albums/15891-young-man-ideas-of-distance/,Young Man,Ideas of Distance,2011,5.5,
11316,/reviews/albums/15890-lose-today/,Stare Case,Lose Today,2011,7.4,
11317,/reviews/albums/15892-gui-boratto-iii/,Gui Boratto,III,2011,6.4,
11318,/reviews/albums/15885-mgmt/,MGMT,LateNightTales,2011,7.8,
11319,/reviews/albums/15897-conatus/,Zola Jesus,Conatus,2011,7.7,
11320,/reviews/albums/15883-plus/,Luomo,Plus,2011,7.8,
11321,/reviews/albums/15858-sleep-over-forever/,Sleep ∞ Over,Forever,2011,7,
11322,/reviews/albums/15812-life-in-the-trenches/,The Embassy,Life in the Trenches,2011,8,
11323,/reviews/albums/15889-foolish/,Superchunk,Foolish,2011,8.8,
11324,/reviews/albums/15874-kinshasa-one-two/,DRC Music,Kinshasa One Two,2011,6.8,
11325,/reviews/albums/15882-leyland-kirby-eager-to-tear-apart-the-stars-etc-m/,Leyland Kirby,Eager to Tear Apart the Stars,2011,7.9,
11326,/reviews/albums/15859-in-the-pit-of-the-stomach/,We Were Promised Jetpacks,In the Pit of the Stomach,2011,5.8,
11327,/reviews/albums/15867-modeselektor-monkeytown/,Modeselektor,Monkeytown,2011,7.4,
11328,/reviews/albums/15876-those-who-didnt-run/,Colin Stetson,Those Who Didn't Run,2011,7.8,
11329,/reviews/albums/15878-feist-metals/,Feist,Metals,2011,7.7,
11330,/reviews/albums/15875-how-the-thing-sings/,Bill Orcutt,How the Thing Sings,2011,8,
11331,/reviews/albums/15872-craig-wedren-wand-76/,Craig Wedren,WAND,2011,7.6,
11332,/reviews/albums/15879-j-cole-cole-world-the-sideline-story/,J. Cole,Cole World: The Sideline Story,2011,6.1,
11333,/reviews/albums/15845-spank-rock-everything-is-boring-and-everyone-is-a-fucking-liar/,Spank Rock,Everything Is Boring & Everyone Is a Fucking Liar,2011,3.5,
11334,/reviews/albums/15880-the-hunter/,Mastodon,The Hunter,2011,7.5,
11335,/reviews/albums/15868-cerebral-ballzy/,Cerebral Ballzy,Cerebral Ballzy,2011,4.8,
11336,/reviews/albums/15861-this-may-be-my-last-time-singing/,null -index error,This May Be My Last Time Singing,2011,8.4,
11337,/reviews/albums/15871-cabaret-cixous/,Maria Minerva,Cabaret Cixous,2011,6.8,
11338,/reviews/albums/15864-lost-in-translation/,Mr. Muthafuckin’ eXquire,Lost in Translation,2011,7.9,
11339,/reviews/albums/15873-the-year-of-hibernation/,Youth Lagoon,The Year of Hibernation,2011,8.4,
11340,/reviews/albums/15860-scintilli/,Plaid,Scintilli,2011,5.8,
11341,/reviews/albums/15869-mekons-ancient-modern-1911-2011/,Mekons,Ancient & Modern 1911-2011,2011,6.6,
11342,/reviews/albums/15847-the-stepkids/,The Stepkids,The Stepkids,2011,6.5,
11343,/reviews/albums/15865-rest/,Rwake,Rest,2011,7.8,
11344,/reviews/albums/15851-dum-dum-girls-only-in-dreams/,Dum Dum Girls,Only in Dreams,2011,7.6,
11345,/reviews/albums/15853-total-slacker-thrashin/,Total Slacker,Thrashin',2011,6.7,
11346,/reviews/albums/15863-nice/,Speculator,Nice,2011,7.4,
11347,/reviews/albums/15862-brett-anderson/,Brett Anderson,Black Rainbows,2011,5.8,
11348,/reviews/albums/15866-heritage/,Opeth,Heritage,2011,6.9,
11349,/reviews/albums/15854-nevermind-20th-anniversary-edition/,Nirvana,Nevermind [20th Anniversary Edition],2011,10,
11350,/reviews/albums/15839-romantic-comedy/,Big Troubles,Romantic Comedy,2011,5.9,
11351,/reviews/albums/15846-gem-club-breakers/,Gem Club,Breakers,2011,6.9,
11352,/reviews/albums/15855-mark-mcguire-get-lost/,Mark McGuire,Get Lost,2011,7.9,
11353,/reviews/albums/15857-in-heaven/,Twin Sister,In Heaven,2011,7.8,
11354,/reviews/albums/15856-wilco/,Wilco,The Whole Love,2011,6.9,
11355,/reviews/albums/15832-bvdub-i-remember/,bvdub,I Remember,2011,6.5,
11356,/reviews/albums/15841-rat-city/,Jack Oblivian,Rat City,2011,7.5,
11357,/reviews/albums/15801-the-alan-lomax-recordings/,Fred McDowell,The Alan Lomax Recordings,2011,8.5,
11358,/reviews/albums/15848-witchhunt-suite-for-wwiii/,Ariel Pink's Haunted Graffiti,"""Witchhunt Suite for WWIII""",2011,7.8,
11359,/reviews/albums/15835-celestial-lineage/,Wolves in the Throne Room,Celestial Lineage,2011,8.6,
11360,/reviews/albums/15849-parodia-flare/,Tropics,Parodia Flare,2011,6.7,
11361,/reviews/albums/15838-fatou/,Fatoumata Diawara,Fatou,2011,7.6,
11362,/reviews/albums/15852-rapping-with-paul-white/,Paul White,Rapping With Paul White,2011,6.7,
11363,/reviews/albums/15840-van-dyke-parks-arrangements-vol-1/,Van Dyke Parks,"Arrangements, Vol. 1",2011,8.6,
11364,/reviews/albums/15850-an-argument-with-myself/,Jens Lekman,An Argument With Myself EP,2011,7.9,
11365,/reviews/albums/15828-scum-again-into-eyes/,S.C.U.M.,Again Into Eyes,2011,6.7,
11366,/reviews/albums/15829-zig-zaj/,Boom Bip,Zig Zaj,2011,6.6,
11367,/reviews/albums/15843-red-ep/,Weekend,Red EP,2011,7.4,
11368,/reviews/albums/15844-mikal-cronin/,Mikal Cronin,Mikal Cronin,2011,8.1,
11369,/reviews/albums/15830-fabriclive-59/,Four Tet,Fabriclive 59,2011,8,
11370,/reviews/albums/15831-visits/,Tammar,Visits,2011,7.7,
11371,/reviews/albums/15825-american-goldwing/,Blitzen Trapper,American Goldwing,2011,5.4,
11372,/reviews/albums/15836-the-devils-walk/,Apparat,The Devil's Walk,2011,6.6,
11373,/reviews/albums/15837-pop-music-false-b-sides/,Baths,Pop Music / False B-Sides,2011,7.4,
11374,/reviews/albums/15814-the-5-eps/,Disco Inferno,The 5 EPs,2011,9.4,
11375,/reviews/albums/15833-souta-mulle/,Regina,Soita Mulle,2011,7,
11376,/reviews/albums/15826-chllngr-haven/,CHLLNGR,Haven,2011,6.1,
11377,/reviews/albums/15818-veronica-falls-veronica-falls/,Veronica Falls,Veronica Falls,2011,7.7,
11378,/reviews/albums/15834-megafaun/,Megafaun,Megafaun,2011,7.8,
11379,/reviews/albums/15827-life-sux-ep/,Wavves,Life Sux EP,2011,6.7,
11380,/reviews/albums/15799-some-easy-magic/,Fungi Girls,Some Easy Magic,2011,7.3,
11381,/reviews/albums/15823-paradise/,Slow Club,Paradise,2011,7.8,
11382,/reviews/albums/15821-it-can-be-done-but-only-i-can-do-it/,Omar S,"It Can Be Done, But Only I Can Do It",2011,8,
11383,/reviews/albums/15807-portamento/,The Drums,Portamento,2011,7.4,
11384,/reviews/albums/15822-relax/,Das Racist,Relax,2011,6.3,
11385,/reviews/albums/15804-vaz-chartreuse-bull/,Vaz,Chartreuse Bull,2011,7.6,
11386,/reviews/albums/15824-blueprint-the-best-of-808-state/,808 State,Blueprint: The Best of 808 State,2011,7.5,
11387,/reviews/albums/15819-feast-or-famine-ep/,DaVinci,Feast or Famine EP,2011,8,
11388,/reviews/albums/15805-hysterical/,Clap Your Hands Say Yeah,Hysterical,2011,5.6,
11389,/reviews/albums/15817-era-extrana/,Neon Indian,Era Extraña,2011,7.9,
